hit_id,query_id,biosample_id,closest_ref,distance,SRM_present
UYLC01.2506.1_7/573-835,UYLC01,SAMN03653688,['QUERY___Moorella_thermoacetica_2_dsrA'],5.567127,True
CAAEFK01.526.1_3/50-397,CAAEFK01,SAMEA5278460,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True
CAAEFK01.526.1_4/7-240,CAAEFK01,SAMEA5278460,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857784,True
UPET01.19603.1_3/51-395,UPET01,SAMEA2737724,['Gordonibacter_pamelaeae_7-10-1-b__FP929047'],0.007593352748093658,True
UPET01.19603.1_4/3-191,UPET01,SAMEA2737724,['Gordonibacter_pamelaeae__GrdPame5'],0.0033742607019146614,True
UELT01.60617.1_1/1-170,UELT01,SAMN06164510,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.4347677964857786,True
OWCK01.571.1_2/11-266,OWCK01,SAMEA3708610,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.018487,True
OWCK01.571.1_1/1-256,OWCK01,SAMEA3708610,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,True
OWCK01.27177.1_2/1-256,OWCK01,SAMEA3708610,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.016501000000000002,True
OWCK01.1495.1_24/1-122,OWCK01,SAMEA3708610,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
OWCK01.65100.1_1/51-185,OWCK01,SAMEA3708610,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
OWCK01.27177.1_1/11-153,OWCK01,SAMEA3708610,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
OWCK01.4640.1_1/64-146,OWCK01,SAMEA3708610,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
ULQE01.12165.1_1/64-152,ULQE01,SAMEA4835647,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
OYOG01.1218.1_2/64-437,OYOG01,SAMN06165547,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYOG01.1218.1_1/11-266,OYOG01,SAMN06165547,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
OYOG01.5639.1_1/6-240,OYOG01,SAMN06165547,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0260077964857786,True
OYOG01.10664.1_1/1-214,OYOG01,SAMN06165547,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
UERE01.20497.1_1/64-356,UERE01,SAMN06115444,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.210034,True
UERE01.10283.1_2/11-266,UERE01,SAMN06115444,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
UERE01.10283.1_1/1-217,UERE01,SAMN06115444,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,True
UERE01.55624.1_1/1-78,UERE01,SAMN06115444,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Desulfitibacter_alkalitolerans__DfiAlka2']",NA,True
UMLJ01.18890.1_1/63-158,UMLJ01,SAMEA4836199,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OYFQ01.203.1_3/65-438,OYFQ01,SAMN06165604,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05580605456638922,True
OYFQ01.203.1_2/11-266,OYFQ01,SAMN06165604,['QUERY___Ley3_66761_scaffold_1025_dsrA'],2e-06,True
OYSP01.436.1_3/65-438,OYSP01,SAMN06165604,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05580605456638922,True
OYSP01.436.1_2/11-266,OYSP01,SAMN06165604,['QUERY___Ley3_66761_scaffold_1025_dsrA'],2e-06,True
OYSP01.2134.1_2/1-222,OYSP01,SAMN06165604,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OYSP01.2134.1_1/11-160,OYSP01,SAMN06165604,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
UEPF01.202.1_18/64-437,UEPF01,SAMN06115476,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UEPF01.202.1_19/11-266,UEPF01,SAMN06115476,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
UXQX01.8197.1_4/63-436,UXQX01,SAMEA2157977,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.06189605456638922,True
UXQX01.8197.1_3/11-266,UXQX01,SAMEA2157977,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.027809,True
ORMT01.283.1_14/62-435,ORMT01,SAMEA2338727,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.36879500000000004,True
ORMT01.283.1_13/11-266,ORMT01,SAMEA2338727,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.494987,True
ORMT01.74027.1_1/1-252,ORMT01,SAMEA2338727,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ORMT01.97804.1_1/11-196,ORMT01,SAMEA2338727,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.012884,True
UPWX01.71539.1_1/19-124,UPWX01,SAMN06112043,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.085385,True
QAKL01.40.1_13/56-403,QAKL01,SAMN08294972,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1557219842397786,True
QAKL01.40.1_12/6-240,QAKL01,SAMN08294972,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0004347964857785,True
ORUW01.6025.1_2/40-291,ORUW01,SAMEA2338816,['QUERY___Moorella_thermoacetica_2_dsrA'],5.486917,True
OQPS01.99764.1_1/1-178,OQPS01,SAMN02712145,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OWCL01.34097.1_1/64-144,OWCL01,SAMEA3708650,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
OPNW01.54167.1_2/11-92,OPNW01,SAMEA2042615,"['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OPNW01.54167.1_1/1-89,OPNW01,SAMEA2042615,"['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
UMIO01.2213.1_1/1-186,UMIO01,SAMEA4836127,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
UMIO01.53462.1_1/1-179,UMIO01,SAMEA4836127,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,True
UMIO01.19670.1_1/1-110,UMIO01,SAMEA4836127,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
OYVM01.13923.1_1/1-243,OYVM01,SAMN06165017,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07641905456638923,True
OYVM01.18595.1_1/10-216,OYVM01,SAMN06165017,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.111544,True
USVY01.4041.1_4/2-366,USVY01,SAMN06111988,['Bilophila_sp._4_1_30__BilSpec3'],0.013936864593705366,True
USVY01.4041.1_3/11-266,USVY01,SAMN06111988,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OWHN01.1896.1_4/63-436,OWHN01,SAMN04480498,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.0016300765863710878,True
OWHN01.1896.1_3/11-266,OWHN01,SAMN04480498,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.043947787744419625,True
UESO01.17914.1_2/1-219,UESO01,SAMN06115455,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
UESO01.7741.1_2/1-120,UESO01,SAMN06115455,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.022766,True
UESO01.17914.1_1/1-127,UESO01,SAMN06115455,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
UESO01.33106.1_1/64-124,UESO01,SAMN06115455,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
OUPL01.271.1_37/63-436,OUPL01,SAMN05194696,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05634905456638922,True
OUPL01.271.1_36/11-266,OUPL01,SAMN05194696,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.094403,True
OUPL01.13781.1_3/2-135,OUPL01,SAMN05194696,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA,True
OUPL01.33543.1_2/1-143,OUPL01,SAMN05194696,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.2870539842397783,True
ORJH01.758.1_1/52-399,ORJH01,SAMN04329864,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True
ORJH01.758.1_2/7-240,ORJH01,SAMN04329864,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857784,True
ORJH01.8009.1_2/2-260,ORJH01,SAMN04329864,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1391929842397785,True
ORJH01.25097.1_1/1-186,ORJH01,SAMN04329864,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",NA,True
ORJH01.14404.1_1/126-276,ORJH01,SAMN04329864,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.04967,True
ORJH01.8009.1_1/5-110,ORJH01,SAMN04329864,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.2863687964857786,True
OQUT01.17440.1_2/11-266,OQUT01,SAMN06018974,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,True
OQUT01.29912.1_1/1-169,OQUT01,SAMN06018974,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9281027964857784,True
OQUT01.60476.1_1/52-199,OQUT01,SAMN06018974,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
OQUT01.17440.1_3/1-118,OQUT01,SAMN06018974,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
USXN01.23536.1_1/20-393,USXN01,SAMN06111971,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
USXN01.8571.1_2/11-266,USXN01,SAMN06111971,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.318262,True
USXN01.23536.1_2/11-187,USXN01,SAMN06111971,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
USXN01.8571.1_1/3-215,USXN01,SAMN06111971,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.46723908301152944,True
UPOI01.21.1_7/62-435,UPOI01,SAMEA2737799,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.372045,True
UPOI01.21.1_8/11-266,UPOI01,SAMEA2737799,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.494987,True
UPOI01.79256.1_1/1-217,UPOI01,SAMEA2737799,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
OYMB01.196.1_1/97-470,OYMB01,SAMN06165515,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.064688,True
OYMB01.196.1_2/11-259,OYMB01,SAMN06165515,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.030369,True
UBPD01.22935.1_1/5-240,UBPD01,SAMN06164763,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.2119587964857785,True
CABSQE01.38.1_14/40-291,CABSQE01,SAMEA5852340,['QUERY___Moorella_thermoacetica_2_dsrA'],5.871586,True
OYHI01.1774.1_1/30-243,OYHI01,SAMN06165571,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
USVB01.687.1_14/64-437,USVB01,SAMN06111940,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
USVB01.687.1_13/1-253,USVB01,SAMN06111940,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
USZI01.11947.1_1/64-437,USZI01,SAMN06112036,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
USZI01.11947.1_2/11-266,USZI01,SAMN06112036,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UMID01.7125.1_4/64-437,UMID01,SAMEA4836115,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UMID01.7125.1_3/11-266,UMID01,SAMEA4836115,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
JAJCHO01.3.1_65/51-395,JAJCHO01,SAMN22167624,['Gordonibacter_pamelaeae__GrdPame5'],0.26031637671517155,True
JAJCHO01.3.1_64/3-237,JAJCHO01,SAMN22167624,['Gordonibacter_pamelaeae__GrdPame5'],0.03833426070191466,True
OYBP01.32358.1_2/1-139,OYBP01,SAMN06164467,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2', 'Desulfovibrio_piger__DslPige4']",NA,True
ORRS01.27618.1_2/1-214,ORRS01,SAMEA2338655,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ORRS01.27618.1_1/11-119,ORRS01,SAMEA2338655,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
OWEI01.1856.1_2/64-437,OWEI01,SAMEA3708502,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OWEI01.1856.1_3/11-266,OWEI01,SAMEA3708502,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UMIA01.24594.1_2/3-230,UMIA01,SAMEA4836113,['Gordonibacter_pamelaeae__GrdPame5'],0.03833426070191466,True
UMIA01.23492.1_1/1-232,UMIA01,SAMEA4836113,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
UMIA01.24594.1_1/1-224,UMIA01,SAMEA4836113,['Gordonibacter_pamelaeae__GrdPame5'],0.25644937671517154,True
UMIA01.63992.1_1/63-199,UMIA01,SAMEA4836113,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
UMIA01.92175.1_1/63-148,UMIA01,SAMEA4836113,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
ULPV01.38206.1_1/2-136,ULPV01,SAMEA4835638,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OVYC01.1140.1_16/64-437,OVYC01,SAMEA3708633,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OVYC01.1140.1_17/11-266,OVYC01,SAMEA3708633,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OVYC01.39822.1_1/2-201,OVYC01,SAMEA3708633,['Gordonibacter_pamelaeae__GrdPame5'],NA,True
UESE01.16769.1_2/10-149,UESE01,SAMN06115489,['Bilophila_sp._4_1_30__BilSpec3'],0.021653864593705364,True
OYOD01.310.1_3/64-437,OYOD01,SAMN06165444,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYOD01.300.1_5/23-375,OYOD01,SAMN06165444,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1391929842397785,True
OYOD01.310.1_2/11-266,OYOD01,SAMN06165444,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYOD01.300.1_4/6-240,OYOD01,SAMN06165444,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0268857964857785,True
ULWJ01.52224.1_1/1-125,ULWJ01,SAMEA4835809,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OYFI01.579.1_1/6-240,OYFI01,SAMN06165483,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857784,True
OYFI01.1226.1_2/11-177,OYFI01,SAMN06165483,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
OYFI01.579.1_2/1-112,OYFI01,SAMN06165483,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
OYFI01.1226.1_1/1-100,OYFI01,SAMN06165483,['Bilophila_sp._4_1_30__BilSpec3'],0.019659864593705365,True
UMCO01.18247.1_1/1-227,UMCO01,SAMEA4835970,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.016370000000000003,True
OROD01.14480.1_2/63-436,OROD01,SAMEA2338719,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05874505456638922,True
OROD01.59733.1_1/1-208,OROD01,SAMEA2338719,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
OROD01.112431.1_2/11-142,OROD01,SAMEA2338719,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
OROD01.14480.1_1/11-75,OROD01,SAMEA2338719,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_piger__DslPige2']",NA,True
CAJKCZ01.23.1_4/63-437,CAJKCZ01,SAMEA7846484,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.38622308301152947,True
CAJKCZ01.23.1_3/11-266,CAJKCZ01,SAMEA7846484,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.350315,True
UESQ01.10887.1_1/64-346,UESQ01,SAMN06115509,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
UESQ01.10887.1_3/11-264,UESQ01,SAMN06115509,['Bilophila_wadsworthia__BilWads6'],0.018414435123331192,True
UZIZ01.6414.1_4/64-437,UZIZ01,SAMN00791931,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UZIZ01.6414.1_3/11-266,UZIZ01,SAMN00791931,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OZJE01.10297.1_1/1-321,OZJE01,SAMN06165243,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
OZJE01.10297.1_2/11-104,OZJE01,SAMN06165243,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.157725,True
OWCN01.27922.1_1/2-160,OWCN01,SAMEA3708466,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OWCN01.27922.1_2/11-115,OWCN01,SAMEA3708466,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
OURV01.7142.1_2/11-266,OURV01,SAMEA2338763,['QUERY___Ley3_66761_scaffold_1025_dsrA'],2e-06,True
OURV01.7142.1_3/286-577,OURV01,SAMEA2338763,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.09104305456638923,True
OURV01.46246.1_1/64-208,OURV01,SAMEA2338763,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.062071,True
OYJU01.2203.1_1/55-229,OYJU01,SAMN06165615,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
UEPE01.363.1_23/64-437,UEPE01,SAMN06115400,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UEPE01.363.1_22/11-266,UEPE01,SAMN06115400,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
UADF01.23261.1_1/1-237,UADF01,SAMN06165019,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
UADF01.34267.1_1/1-162,UADF01,SAMN06165019,['Desulfovibrio_piger__DslPige2'],0.07434918991710905,True
UADF01.18021.1_1/63-177,UADF01,SAMN06165019,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
UPON01.10616.1_1/64-437,UPON01,SAMEA2737777,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UPON01.10616.1_2/11-266,UPON01,SAMEA2737777,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OVYT01.17209.1_1/1-204,OVYT01,SAMEA3708513,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OVYT01.11719.1_2/11-192,OVYT01,SAMEA3708513,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OWBA01.11660.1_1/64-288,OWBA01,SAMEA3708600,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.000545,True
CAJJXX01.23.1_2/62-435,CAJJXX01,SAMEA7847688,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.372045,True
CAJJXX01.23.1_1/11-266,CAJJXX01,SAMEA7847688,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.520707,True
UEQF01.9280.1_3/62-435,UEQF01,SAMN06115520,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.38501,True
UEQF01.9280.1_2/11-266,UEQF01,SAMN06115520,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.481516,True
UEQF01.16921.1_1/276-354,UEQF01,SAMN06115520,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Desulfovibrio_desulfuricans__DslDes24']",NA,True
ULTY01.70616.1_2/64-437,ULTY01,SAMEA4835746,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
ULTY01.24141.1_3/1-133,ULTY01,SAMEA4835746,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
ULTY01.70616.1_1/11-119,ULTY01,SAMEA4835746,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
UEQR01.44109.1_1/64-200,UEQR01,SAMN06115398,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
UEQR01.54868.1_1/8-138,UEQR01,SAMN06115398,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.021805,True
OYZN01.1417.1_5/27-294,OYZN01,SAMN06165155,['QUERY___Moorella_thermoacetica_2_dsrA'],4.406426,True
OYQE01.668.1_2/64-437,OYQE01,SAMN06165540,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYQE01.668.1_1/11-266,OYQE01,SAMN06165540,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYQE01.927.1_2/7-240,OYQE01,SAMN06165540,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857784,True
OYQE01.9506.1_1/29-192,OYQE01,SAMN06165540,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
OYQE01.927.1_1/1-183,OYQE01,SAMN06165540,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.0908799842397785,True
OYJV01.803.1_1/2-93,OYJV01,SAMN06165674,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
