ULQL01.27310.1_2/63-170,ULQL01.27310.1_2,170,196.9,5.4e-57,0.9,108,196.7,3e-60,6.2e-57,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULQL01_dsrAB_bact.domtblout
ULQL01.59244.1_1/1-98,ULQL01.59244.1_1,181,174.9,2.6e-50,5.0,98,153.8,2.9e-47,6.1e-44,4.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULQL01_dsrAB_bact.domtblout
ULQL01.74378.1_2/11-104,ULQL01.74378.1_2,104,165.3,2e-47,0.0,94,165.3,9.9e-51,2.1e-47,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULQL01_dsrAB_bact.domtblout
OXYV01.4533.1_1/2-366,OXYV01.4533.1_1,368,621.2,6.2e-186,0.0,365,621.1,3.3e-189,6.9e-186,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OXYV01_dsrAB_bact.domtblout
OXYV01.4533.1_2/11-266,OXYV01.4533.1_2,280,447.2,3.1e-133,1.3,256,447.0,1.6e-136,3.4e-133,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OXYV01_dsrAB_bact.domtblout
UMFW01.23322.1_1/6-143,UMFW01.23322.1_1,171,245.3,6.1e-72,9.0,138,244.9,5.8e-75,7.9e-72,9.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMFW01_dsrAB_bact.domtblout
UMFW01.584.1_1/6-143,UMFW01.584.1_1,171,245.0,7.5e-72,8.8,138,244.6,7.1e-75,9.7e-72,8.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMFW01_dsrAB_bact.domtblout
UMFW01.36526.1_2/1-155,UMFW01.36526.1_2,157,231.1,1.2e-67,0.0,155,231.0,9.4e-71,1.3e-67,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMFW01_dsrAB_bact.domtblout
UMFW01.27601.1_4/63-179,UMFW01.27601.1_4,179,213.2,3.2e-62,0.4,117,213.0,2.7e-65,3.6e-62,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMFW01_dsrAB_bact.domtblout
CAJLAW01.42.1_6/27-293,CAJLAW01.42.1_6,316,113.1,1.5e-33,0.9,267,111.0,1.7e-35,6.6e-33,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJLAW01_dsrAB_bact.domtblout
UMAW01.45366.1_2/2-142,UMAW01.45366.1_2,144,205.0,1.7e-59,0.0,141,204.9,1e-62,1.9e-59,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMAW01_dsrAB_bact.domtblout
UMAW01.45366.1_1/11-95,UMAW01.45366.1_1,95,142.0,2.1e-40,0.0,85,141.9,1.1e-43,2.1e-40,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMAW01_dsrAB_bact.domtblout
UXSA01.2681.1_2/63-436,UXSA01.2681.1_2,438,643.1,1e-191,0.2,374,642.9,5.3e-195,1.2e-191,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXSA01_dsrAB_bact.domtblout
UXSA01.47346.1_2/11-266,UXSA01.47346.1_2,382,480.9,1.4e-142,0.5,256,446.2,1.9e-135,4.2e-132,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXSA01_dsrAB_bact.domtblout
UXSA01.109559.1_1/1-226,UXSA01.109559.1_1,246,366.5,5.7e-108,0.8,226,366.3,2.9e-111,6.4e-108,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXSA01_dsrAB_bact.domtblout
JAGZCI01.95.1_8/28-287,JAGZCI01.95.1_8,311,105.5,3.5e-31,1.8,260,103.3,2.3e-33,1.6e-30,1.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JAGZCI01_dsrAB_bact.domtblout
OZKU01.16608.1_1/11-224,OZKU01.16608.1_1,224,381.3,4.9e-113,0.4,214,381.2,3.2e-116,5.3e-113,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OZKU01_dsrAB_bact.domtblout
OZKU01.16608.1_2/12-176,OZKU01.16608.1_2,178,244.7,1.1e-71,0.1,165,244.6,7.3e-75,1.2e-71,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OZKU01_dsrAB_bact.domtblout
UEPI01.3670.1_1/64-437,UEPI01.3670.1_1,439,642.0,5.2e-192,0.0,374,641.8,3.3e-195,6e-192,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPI01_dsrAB_bact.domtblout
UEPI01.11494.1_2/1-356,UEPI01.11494.1_2,358,601.6,8.7e-180,0.2,356,601.4,5.4e-183,9.8e-180,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPI01_dsrAB_bact.domtblout
UEPI01.3670.1_2/11-266,UEPI01.3670.1_2,484,486.6,5.7e-145,2.6,256,444.4,1.9e-135,3.4e-132,3.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPI01_dsrAB_bact.domtblout
UEPI01.14834.1_2/2-195,UEPI01.14834.1_2,311,366.3,1.5e-108,3.5,194,330.6,5.4e-101,9.8e-98,4.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPI01_dsrAB_bact.domtblout
UEPI01.11494.1_1/11-160,UEPI01.11494.1_1,160,254.6,1e-74,0.0,150,254.5,5.9e-78,1.1e-74,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPI01_dsrAB_bact.domtblout
USWS01.38141.1_2/1-92,USWS01.38141.1_2,94,170.1,3.3e-49,7.3,92,170.0,1.9e-52,3.5e-49,7.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USWS01_dsrAB_bact.domtblout
OUPN01.13122.1_1/2-156,OUPN01.13122.1_1,400,296.3,2.3e-87,4.5,155,253.4,1.7e-77,2.2e-74,5.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OUPN01_dsrAB_bact.domtblout
OYPQ01.1851.1_1/11-102,OYPQ01.1851.1_1,102,153.0,1.9e-45,0.0,92,152.9,1.6e-48,2e-45,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYPQ01_dsrAB_bact.domtblout
OYPQ01.1851.1_2/1-89,OYPQ01.1851.1_2,91,107.2,1.4e-31,0.2,89,107.1,1.3e-34,1.5e-31,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYPQ01_dsrAB_bact.domtblout
OPQI01.33891.1_1/1-206,OPQI01.33891.1_1,208,291.7,8.8e-86,0.0,206,291.6,5.7e-89,9.8e-86,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPQI01_dsrAB_bact.domtblout
OPQI01.11869.1_2/64-211,OPQI01.11869.1_2,211,279.3,4.9e-82,0.6,148,279.1,3.3e-85,5.7e-82,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPQI01_dsrAB_bact.domtblout
CABLZU01.13.1_77/28-293,CABLZU01.13.1_77,316,110.4,1e-32,1.2,266,107.2,3.1e-34,9.6e-32,1.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CABLZU01_dsrAB_bact.domtblout
UEPU01.6531.1_4/65-438,UEPU01.6531.1_4,440,645.1,1.5e-192,0.2,374,645.0,8.2e-196,1.6e-192,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPU01_dsrAB_bact.domtblout
UEPU01.11586.1_2/1-253,UEPU01.11586.1_2,470,485.5,3.1e-144,2.5,253,444.4,4.3e-135,8.7e-132,2.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPU01_dsrAB_bact.domtblout
UEPU01.6531.1_3/11-266,UEPU01.6531.1_3,382,479.7,1.8e-142,0.9,256,446.2,1.3e-135,2.5e-132,1.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPU01_dsrAB_bact.domtblout
UEPU01.11586.1_3/2-297,UEPU01.11586.1_3,299,471.9,4.2e-140,0.0,296,471.7,2.3e-143,4.7e-140,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPU01_dsrAB_bact.domtblout
UEPU01.84587.1_1/1-194,UEPU01.84587.1_1,195,351.5,1.2e-103,3.9,194,351.3,6.4e-107,1.3e-103,3.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPU01_dsrAB_bact.domtblout
OYSE01.180.1_2/64-437,OYSE01.180.1_2,439,641.9,1.4e-193,0.0,374,641.7,1.7e-196,1.6e-193,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYSE01_dsrAB_bact.domtblout
OYSE01.180.1_1/11-208,OYSE01.180.1_1,208,361.9,8.3e-109,0.3,198,361.8,9.7e-112,8.9e-109,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYSE01_dsrAB_bact.domtblout
UPMJ01.60113.1_1/1-157,UPMJ01.60113.1_1,198,261.6,1.6e-76,1.7,157,261.5,9.5e-80,1.7e-76,1.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPMJ01_dsrAB_bact.domtblout
OWHW01.16582.1_2/62-435,OWHW01.16582.1_2,437,630.9,2.4e-188,0.0,374,630.7,1.4e-191,2.8e-188,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWHW01_dsrAB_bact.domtblout
OWHW01.16582.1_1/11-150,OWHW01.16582.1_1,150,220.5,4.3e-64,0.0,140,220.4,2.3e-67,4.6e-64,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWHW01_dsrAB_bact.domtblout
UEOQ01.7219.1_1/63-436,UEOQ01.7219.1_1,438,643.8,2.4e-192,0.2,374,643.6,1.7e-195,2.8e-192,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOQ01_dsrAB_bact.domtblout
UEOQ01.7219.1_2/11-266,UEOQ01.7219.1_2,382,481.1,4.2e-143,0.7,256,446.5,7.8e-136,1.3e-132,1.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOQ01_dsrAB_bact.domtblout
UEOQ01.36910.1_2/11-201,UEOQ01.36910.1_2,202,340.9,1.3e-100,0.1,191,340.8,8.1e-104,1.3e-100,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOQ01_dsrAB_bact.domtblout
UEOQ01.44169.1_1/63-175,UEOQ01.44169.1_1,175,205.3,1.4e-59,0.4,113,205.1,9.5e-63,1.6e-59,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOQ01_dsrAB_bact.domtblout
UEOQ01.36910.1_1/2-86,UEOQ01.36910.1_1,88,103.2,1.1e-28,0.3,85,103.1,7.2e-32,1.2e-28,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOQ01_dsrAB_bact.domtblout
ORIG01.7211.1_1/1-285,ORIG01.7211.1_1,290,459.3,3.2e-137,1.3,285,459.2,2.8e-140,3.5e-137,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORIG01_dsrAB_bact.domtblout
ORIG01.18078.1_1/1-111,ORIG01.18078.1_1,186,209.4,1.5e-61,9.4,111,187.9,3.8e-58,4.7e-55,11.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORIG01_dsrAB_bact.domtblout
UPFR01.81236.1_2/6-102,UPFR01.81236.1_2,103,139.5,1.7e-39,0.0,97,139.3,1e-42,2e-39,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPFR01_dsrAB_bact.domtblout
OVZV01.29537.1_2/1-216,OVZV01.29537.1_2,218,314.0,2.1e-92,0.1,216,313.8,1.2e-95,2.3e-92,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OVZV01_dsrAB_bact.domtblout
OVZV01.29537.1_1/11-103,OVZV01.29537.1_1,103,163.3,8.4e-47,0.0,93,163.3,4.6e-50,8.7e-47,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OVZV01_dsrAB_bact.domtblout
ORRA01.5843.1_3/151-524,ORRA01.5843.1_3,526,639.5,5.5e-191,0.5,374,639.3,3.4e-194,6.4e-191,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORRA01_dsrAB_bact.domtblout
ORRA01.5843.1_4/11-266,ORRA01.5843.1_4,382,479.9,1.2e-142,2.7,256,442.3,1.6e-134,3e-131,2.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORRA01_dsrAB_bact.domtblout
UPWT01.22340.1_1/63-409,UPWT01.22340.1_1,409,604.4,1.7e-180,0.6,347,604.2,1.3e-183,1.9e-180,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPWT01_dsrAB_bact.domtblout
UPWT01.21622.1_1/64-377,UPWT01.21622.1_1,377,565.3,1.1e-168,0.3,314,565.1,8.6e-172,1.3e-168,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPWT01_dsrAB_bact.domtblout
UPWT01.18610.1_1/11-266,UPWT01.18610.1_1,470,489.0,1.4e-145,2.7,256,447.0,4.9e-136,7.4e-133,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPWT01_dsrAB_bact.domtblout
UPWT01.27774.1_1/1-229,UPWT01.27774.1_1,345,432.8,1.5e-128,3.3,229,396.3,1.1e-120,1.7e-117,3.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPWT01_dsrAB_bact.domtblout
OPCP01.24730.1_1/64-247,OPCP01.24730.1_1,247,364.8,8.9e-108,0.6,184,364.6,5.7e-111,1e-107,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPCP01_dsrAB_bact.domtblout
OPCP01.30717.1_1/1-132,OPCP01.30717.1_1,350,273.5,4e-80,8.4,132,230.2,2.8e-70,5.2e-67,9.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPCP01_dsrAB_bact.domtblout
OPCP01.46669.1_2/15-208,OPCP01.46669.1_2,210,264.3,2.5e-77,0.0,194,264.0,1.6e-80,2.9e-77,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPCP01_dsrAB_bact.domtblout
OPCP01.46669.1_1/11-81,OPCP01.46669.1_1,81,106.9,1.1e-29,0.0,71,106.9,5.9e-33,1.1e-29,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPCP01_dsrAB_bact.domtblout
CAJMAD01.3.1_284/64-437,CAJMAD01.3.1_284,439,641.9,1.8e-193,0.0,374,641.7,3.9e-196,2.1e-193,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJMAD01_dsrAB_bact.domtblout
CAJMAD01.3.1_283/11-266,CAJMAD01.3.1_283,484,489.1,3.4e-147,2.5,256,446.9,3.8e-137,2e-134,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJMAD01_dsrAB_bact.domtblout
ORQO01.10375.1_1/63-436,ORQO01.10375.1_1,438,640.9,1.1e-191,0.2,374,640.7,5.7e-195,1.2e-191,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQO01_dsrAB_bact.domtblout
ORQO01.27408.1_1/2-106,ORQO01.27408.1_1,222,199.7,4.1e-58,7.2,105,163.0,2.6e-50,5.6e-47,8.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQO01_dsrAB_bact.domtblout
ORBU01.35286.1_1/63-436,ORBU01.35286.1_1,438,641.8,2.9e-191,0.2,374,641.6,1.6e-194,3.3e-191,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORBU01_dsrAB_bact.domtblout
ORBU01.142287.1_1/10-194,ORBU01.142287.1_1,195,321.1,3.6e-94,0.1,185,320.9,2e-97,4.1e-94,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORBU01_dsrAB_bact.domtblout
ORBU01.35286.1_2/11-184,ORBU01.35286.1_2,184,291.1,4.5e-85,0.0,174,291.0,2.3e-88,4.8e-85,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORBU01_dsrAB_bact.domtblout
ORBU01.41053.1_1/52-125,ORBU01.41053.1_1,125,129.2,4.4e-36,1.9,74,129.0,2.6e-39,5.4e-36,1.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORBU01_dsrAB_bact.domtblout
ORQS01.4439.1_8/62-435,ORQS01.4439.1_8,437,630.9,2.5e-188,0.0,374,630.7,1.4e-191,2.9e-188,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQS01_dsrAB_bact.domtblout
ORQS01.17894.1_1/1-355,ORQS01.17894.1_1,357,599.1,1.1e-178,0.0,355,598.9,6e-182,1.2e-178,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQS01_dsrAB_bact.domtblout
ORQS01.17894.1_2/11-266,ORQS01.17894.1_2,382,485.9,1.9e-144,1.6,256,444.7,2.9e-135,5.8e-132,2.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQS01_dsrAB_bact.domtblout
ORQS01.4439.1_9/11-183,ORQS01.4439.1_9,183,283.3,4.4e-83,0.0,173,283.2,2.3e-86,4.7e-83,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQS01_dsrAB_bact.domtblout
UXQO01.16248.1_2/63-436,UXQO01.16248.1_2,438,641.7,2.2e-191,0.2,374,641.5,1.3e-194,2.5e-191,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXQO01_dsrAB_bact.domtblout
UXQO01.16248.1_3/11-266,UXQO01.16248.1_3,382,479.6,2.5e-142,0.6,256,444.9,4.4e-135,8.2e-132,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXQO01_dsrAB_bact.domtblout
OYMW01.105.1_3/64-437,OYMW01.105.1_3,439,630.6,8.1e-190,0.0,374,630.4,2.9e-193,9.2e-190,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYMW01_dsrAB_bact.domtblout
OYMW01.105.1_2/11-266,OYMW01.105.1_2,382,470.5,2.5e-141,1.9,256,429.2,2.5e-132,7.8e-129,2.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYMW01_dsrAB_bact.domtblout
OQLR01.36961.1_1/64-124,OQLR01.36961.1_1,124,108.9,3.3e-30,0.2,61,108.6,1.9e-33,4e-30,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OQLR01_dsrAB_bact.domtblout
OWDU01.2997.1_4/62-435,OWDU01.2997.1_4,437,630.9,2.9e-188,0.0,374,630.7,1.6e-191,3.3e-188,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWDU01_dsrAB_bact.domtblout
OWDU01.2997.1_3/11-266,OWDU01.2997.1_3,484,471.3,5.9e-140,2.0,256,428.2,3.1e-130,6.5e-127,2.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWDU01_dsrAB_bact.domtblout
OWDU01.46775.1_2/1-285,OWDU01.46775.1_2,287,456.9,1.3e-135,0.0,285,456.8,7e-139,1.5e-135,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWDU01_dsrAB_bact.domtblout
ULWB01.36789.1_1/1-343,ULWB01.36789.1_1,345,571.9,1.3e-170,0.1,343,571.8,7.2e-174,1.5e-170,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULWB01_dsrAB_bact.domtblout
ULWB01.36789.1_2/11-266,ULWB01.36789.1_2,382,457.4,6.2e-136,0.3,256,420.1,6.2e-128,1.3e-124,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULWB01_dsrAB_bact.domtblout
ULWB01.60931.1_2/1-92,ULWB01.60931.1_2,94,113.5,8.3e-32,0.2,92,113.4,4.4e-35,9e-32,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULWB01_dsrAB_bact.domtblout
OUQO01.46197.1_1/6-170,OUQO01.46197.1_1,172,236.0,4.6e-69,0.0,165,235.7,2.8e-72,5.5e-69,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OUQO01_dsrAB_bact.domtblout
OYRH01.1603.1_2/30-403,OYRH01.1603.1_2,405,642.3,7.8e-193,0.0,374,642.1,1e-195,8.8e-193,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRH01_dsrAB_bact.domtblout
OYRH01.496.1_3/63-436,OYRH01.496.1_3,438,639.7,4.8e-192,0.2,374,639.5,6.4e-195,5.4e-192,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRH01_dsrAB_bact.domtblout
OYRH01.434.1_5/55-399,OYRH01.434.1_5,405,572.5,1.1e-171,0.1,345,572.3,1.5e-174,1.2e-171,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRH01_dsrAB_bact.domtblout
OYRH01.496.1_2/11-266,OYRH01.496.1_2,382,476.2,1.5e-142,1.0,256,440.2,1.5e-134,1.2e-131,1.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRH01_dsrAB_bact.domtblout
OYRH01.434.1_4/5-240,OYRH01.434.1_4,363,415.6,3.3e-124,1.7,236,375.3,6.5e-115,5.4e-112,3.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRH01_dsrAB_bact.domtblout
OYRH01.1603.1_1/11-208,OYRH01.1603.1_1,208,362.6,3.9e-108,0.2,198,362.5,5e-111,4.2e-108,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRH01_dsrAB_bact.domtblout
ORVY01.17645.1_1/62-435,ORVY01.17645.1_1,437,641.3,1.9e-191,0.0,374,641.1,1.1e-194,2.2e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORVY01_dsrAB_bact.domtblout
ORVY01.12063.1_1/1-252,ORVY01.12063.1_1,368,462.1,3.3e-137,3.9,252,421.3,3.9e-128,7.8e-125,4.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORVY01_dsrAB_bact.domtblout
ORVY01.51296.1_1/2-253,ORVY01.51296.1_1,254,430.2,1.6e-127,1.3,252,430.0,8.9e-131,1.8e-127,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORVY01_dsrAB_bact.domtblout
ORVY01.17645.1_2/11-201,ORVY01.17645.1_2,201,347.3,2e-102,0.2,191,347.2,1.1e-105,2.2e-102,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORVY01_dsrAB_bact.domtblout
UZUM01.21865.1_1/1-131,UZUM01.21865.1_1,349,272.0,1.1e-79,7.9,131,228.4,1.1e-69,1.8e-66,9.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UZUM01_dsrAB_bact.domtblout
QAKC01.82.1_2/11-266,QAKC01.82.1_2,483,488.9,2.3e-147,1.7,256,445.8,8.2e-137,2.5e-134,1.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QAKC01_dsrAB_bact.domtblout
QAKC01.82.1_1/1-134,QAKC01.82.1_1,136,195.7,1.3e-58,0.0,134,195.6,4.8e-61,1.4e-58,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/QAKC01_dsrAB_bact.domtblout
ORSI01.3940.1_3/62-435,ORSI01.3940.1_3,437,630.7,3.4e-188,0.0,374,630.5,2e-191,3.8e-188,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORSI01_dsrAB_bact.domtblout
ORSI01.3940.1_2/11-266,ORSI01.3940.1_2,382,470.5,1.1e-139,1.9,256,429.2,1.7e-130,3.3e-127,2.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORSI01_dsrAB_bact.domtblout
UMHQ01.12568.1_15/64-437,UMHQ01.12568.1_15,439,641.9,1.1e-191,0.0,374,641.7,7.8e-195,1.3e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
UMHQ01.12568.1_14/11-266,UMHQ01.12568.1_14,484,489.1,2.1e-145,2.5,256,446.9,7.6e-136,1.3e-132,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
UMHQ01.25223.1_1/1-166,UMHQ01.25223.1_1,282,304.2,2e-89,3.5,166,268.3,9.2e-82,1.5e-78,4.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
UMHQ01.36558.1_1/11-156,UMHQ01.36558.1_1,156,245.6,1.1e-71,0.0,146,245.5,7.2e-75,1.2e-71,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
UMHQ01.61815.1_1/63-191,UMHQ01.61815.1_1,191,243.5,4.7e-71,0.5,129,243.3,3.2e-74,5.4e-71,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
UMHQ01.26699.1_12/27-293,UMHQ01.26699.1_12,316,113.1,1.5e-31,0.9,267,111.0,3.8e-34,6.4e-31,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
UMHQ01.45907.1_1/80-339,UMHQ01.45907.1_1,363,104.8,4.9e-29,1.9,260,102.7,1.2e-31,2e-28,1.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHQ01_dsrAB_bact.domtblout
JACOOA01.1.1_529/51-398,JACOOA01.1.1_529,407,592.9,1.1e-178,0.8,348,592.7,1.9e-180,1.3e-178,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JACOOA01_dsrAB_bact.domtblout
JACOOA01.1.1_528/2-235,JACOOA01.1.1_528,350,438.0,9.1e-132,1.4,234,398.9,9.1e-122,6.3e-120,1.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JACOOA01_dsrAB_bact.domtblout
JAHZCT01.24.1_5/50-397,JAHZCT01.24.1_5,403,585.8,1.3e-176,0.2,348,585.5,3.5e-179,1.6e-176,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JAHZCT01_dsrAB_bact.domtblout
JAHZCT01.24.1_4/7-240,JAHZCT01.24.1_4,358,438.4,5.9e-132,0.3,234,395.7,1e-121,4.8e-119,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JAHZCT01_dsrAB_bact.domtblout
JAJWSO01.618.1_2/1-126,JAJWSO01.618.1_2,242,252.8,6.9e-76,10.1,126,216.2,1.1e-67,7.9e-65,11.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JAJWSO01_dsrAB_bact.domtblout
OYVB01.2881.1_1/64-153,OYVB01.2881.1_1,154,166.3,2.6e-49,0.3,90,166.1,2.3e-52,3.1e-49,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYVB01_dsrAB_bact.domtblout
CAJLOH01.154.1_4/63-436,CAJLOH01.154.1_4,438,641.7,1.4e-193,0.6,374,641.5,4.6e-196,1.6e-193,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJLOH01_dsrAB_bact.domtblout
CAJLOH01.154.1_3/11-266,CAJLOH01.154.1_3,382,483.0,1.6e-145,1.4,256,445.3,1.2e-136,4e-134,1.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJLOH01_dsrAB_bact.domtblout
UZKL01.6074.1_5/64-151,UZKL01.6074.1_5,151,162.9,8.9e-47,0.5,88,162.6,5.7e-50,1.1e-46,0.5,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UZKL01_dsrAB_bact.domtblout
MNTW01.61.1_2/11-266,MNTW01.61.1_2,382,480.9,6e-145,0.7,256,446.2,8.8e-137,2e-134,1.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/MNTW01_dsrAB_bact.domtblout
MNTW01.34.1_2/11-266,MNTW01.34.1_2,382,474.7,4.5e-143,0.4,256,440.1,6.4e-135,1.4e-132,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/MNTW01_dsrAB_bact.domtblout
